volume,vw,open,close,high,low,timestamp,n
9043.0,125.0167,125.0,124.75,125.19,124.75,2025-08-01 16:42:00,162
15220.0,124.8654,124.7,124.59,125.37,124.25,2025-08-01 16:43:00,263
9628.0,123.9971,124.36,123.65,124.36,123.63,2025-08-01 16:44:00,182
3782.0,123.9686,123.83,123.99,124.15,123.71,2025-08-01 16:45:00,100
4458.0,123.8153,123.86,123.82,123.99,123.7,2025-08-01 16:46:00,76
2588.0,123.774,123.8,123.7,123.82,123.7,2025-08-01 16:47:00,61
5666.0,123.4694,123.7,123.32,123.8,123.25,2025-08-01 16:48:00,89
2302.0,123.5218,123.34,123.5,123.72,123.34,2025-08-01 16:49:00,73
3770.0,123.3537,123.5,123.548,123.68,123.16,2025-08-01 16:50:00,101
2584.0,123.3862,123.5,123.4,123.5,123.21,2025-08-01 16:51:00,53
10048.0,123.0888,123.4,122.85,123.4,122.85,2025-08-01 16:52:00,162
4321.0,122.8502,122.82,122.95,123.0,122.6624,2025-08-01 16:53:00,125
1530.0,122.8528,122.86,122.95,122.95,122.86,2025-08-01 16:54:00,65
9950.0,122.9596,122.91,123.27,123.27,122.801,2025-08-01 16:55:00,111
3682.0,123.2113,123.24,123.05,123.31,123.05,2025-08-01 16:56:00,66
3299.0,123.1096,123.31,123.03,123.31,123.0201,2025-08-01 16:57:00,85
4842.0,122.7066,123.0,122.5,123.0,122.5,2025-08-01 16:58:00,122
5880.0,122.4955,122.49,122.75,122.75,122.43,2025-08-01 16:59:00,103
3136.0,122.7939,122.69,122.7,122.99,122.69,2025-08-01 17:00:00,59
2336.0,122.6619,122.65,122.7,122.74,122.55,2025-08-01 17:01:00,63
3528.0,122.5323,122.58,122.5,122.68,122.5,2025-08-01 17:02:00,61
4976.0,122.4554,122.5,122.37,122.51,122.36,2025-08-01 17:03:00,86
10661.0,122.0921,122.39,122.02,122.39,122.01,2025-08-01 17:04:00,121
2822.0,122.0444,122.12,122.02,122.12,122.02,2025-08-01 17:05:00,80
7578.0,122.311,122.17,122.3,122.35,122.17,2025-08-01 17:06:00,116
17560.0,121.86,122.35,121.42,122.35,121.34,2025-08-01 17:07:00,267
14215.0,121.2213,121.34,121.0,121.64,121.0,2025-08-01 17:08:00,214
11324.0,120.9947,120.89,121.49,121.49,120.63,2025-08-01 17:09:00,149
3256.0,121.2631,121.2,121.3,121.45,121.103,2025-08-01 17:10:00,89
2702.0,121.6628,121.65,121.75,121.75,121.5,2025-08-01 17:11:00,101
2118.0,121.9039,121.94,121.98,122.0,121.767,2025-08-01 17:12:00,88
2711.0,121.647,121.75,121.51,121.79,121.5,2025-08-01 17:13:00,95
2846.0,121.6497,121.52,121.82,121.85,121.52,2025-08-01 17:14:00,73
9433.0,122.0903,121.99,122.3,122.3,121.97,2025-08-01 17:15:00,157
3384.0,122.0657,122.127,122.03,122.25,121.9,2025-08-01 17:16:00,96
4222.0,121.7916,122.03,121.74,122.03,121.5,2025-08-01 17:17:00,101
2634.0,121.8069,121.8,121.8,121.8,121.8,2025-08-01 17:18:00,50
2304.0,121.612,121.7,121.48,121.73,121.48,2025-08-01 17:19:00,87
2715.0,121.452,121.41,121.44,121.6626,121.34,2025-08-01 17:20:00,70
8767.0,121.2366,121.3018,121.0601,121.4,121.06,2025-08-01 17:21:00,114
2046.0,121.113,121.14,121.2,121.2,121.06,2025-08-01 17:22:00,82
14428.0,121.6078,121.11,122.2,122.2,121.05,2025-08-01 17:23:00,192
5235.0,122.354,122.1,122.48,122.7,122.0,2025-08-01 17:24:00,104
4208.0,122.5176,122.51,122.295,122.75,122.295,2025-08-01 17:25:00,94
7004.0,122.5517,122.5,122.78,122.78,122.25,2025-08-01 17:26:00,114
4477.0,122.9328,122.75,123.1,123.1,122.75,2025-08-01 17:27:00,109
12283.0,123.032,123.0,123.3,123.3,122.75,2025-08-01 17:28:00,141
2865.0,123.1598,123.426,122.85,123.426,122.85,2025-08-01 17:29:00,86
1924.0,122.8151,123.0,122.9,123.0,122.74,2025-08-01 17:30:00,62
1998.0,122.5228,122.75,122.12,122.75,122.12,2025-08-01 17:31:00,64
1449.0,122.2903,122.15,122.4976,122.4976,122.144,2025-08-01 17:32:00,58
1635.0,122.2049,122.39,122.2,122.39,122.1,2025-08-01 17:33:00,54
2550.0,122.0072,122.0,121.81,122.2,121.81,2025-08-01 17:34:00,77
2041.0,121.8245,121.8,121.99,121.99,121.8,2025-08-01 17:35:00,82
604.0,121.9424,122.0,122.0,122.0,122.0,2025-08-01 17:36:00,47
6125.0,122.038,121.9,122.0,122.25,121.9,2025-08-01 17:37:00,85
4391.0,122.2488,122.24,122.25,122.3,122.2,2025-08-01 17:38:00,53
467.0,122.0839,122.19,122.19,122.19,122.19,2025-08-01 17:39:00,21
1687.0,121.6788,121.75,121.5666,121.75,121.51,2025-08-01 17:40:00,57
1186.0,121.8264,121.87,121.87,121.87,121.87,2025-08-01 17:42:00,32
3665.0,121.396,121.52,121.3,121.52,121.3,2025-08-01 17:43:00,117
3622.0,121.3022,121.3,121.26,121.45,121.22,2025-08-01 17:44:00,69
2120.0,121.1722,121.32,121.11,121.32,121.1,2025-08-01 17:45:00,67
2881.0,121.4166,121.11,121.45,121.5,121.11,2025-08-01 17:46:00,57
1338.0,121.3984,121.53,121.32,121.53,121.32,2025-08-01 17:47:00,30
2930.0,121.4977,121.5,121.5,121.5,121.5,2025-08-01 17:48:00,57
2381.0,121.5255,121.52,121.53,121.55,121.5,2025-08-01 17:49:00,61
755.0,121.5673,121.5,121.5,121.5,121.5,2025-08-01 17:50:00,43
1983.0,121.7038,121.6,121.6,121.8,121.6,2025-08-01 17:51:00,50
7037.0,121.4883,121.51,121.2,121.63,121.2,2025-08-01 17:52:00,97
8639.0,121.5396,121.12,121.99,121.99,121.1,2025-08-01 17:53:00,116
5720.0,122.2059,122.0,122.41,122.41,122.0,2025-08-01 17:54:00,131
2979.0,122.4771,122.5,122.5,122.6407,122.49,2025-08-01 17:55:00,75
1273.0,122.0875,122.17,122.08,122.17,122.08,2025-08-01 17:56:00,45
773.0,121.8211,121.8,121.8,121.8,121.8,2025-08-01 17:57:00,28
587.0,121.882,122.0,122.0,122.0,122.0,2025-08-01 17:58:00,40
5973.0,122.0215,122.0,122.22,122.22,121.99,2025-08-01 17:59:00,84
